Status,Excel Row,Parent Code,Parent Description,Expected RM Code,Excel RM Code Cell,Expected Role,DB Role,Expected Alternate Flag,DB Alternate Flag,Excel Qty Raw,Expected Qty,DB Qty,Excel UOM,DB UOM,Excel RM Description,DB RM Description,DB items.material,DB RM Item Type,DB RM Size,DB Make/Buy,Excel Parent BOM,DB BOM No,DB Cutting Size,DB Link ID,DB Link Count
MATCH,7298,NARRN0000193,Rear Nut of N7016.1 - 60 x 90 x 66,NRRBR0000103,NRRBR0000187 / NRRBR0000103,ALTERNATE,ALTERNATE,1,1,31,,31,mm,mm,Round Bar 4140 95 MM,Round Bar EN9 100 MM,,PART,,I,B0000904,B0000904,29 mm,26437,1
MATCH,7298,NARRN0000193,Rear Nut of N7016.1 - 60 x 90 x 66,NRRBR0000187,NRRBR0000187 / NRRBR0000103,NORMAL,NORMAL,0,0,31,,31,mm,mm,Round Bar 4140 95 MM,Round Bar 4140 95 MM,,PART,,I,B0000904,,29 mm,33161,1
MATCH,1479,NARRN0000193,Rear Nut of N7016.1 - 60 x 90 x 66,NRRBR0000197,NRRBR0000197 / NRRBR0000103,NORMAL,NORMAL,0,0,30/31,30,30,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0000904,,28 mm,22609,1
MATCH,2483,NARRN0000194,Rear Nut of N7016.1 - 65 x 95 x 66,NRRBR0000197,NRRBR0000236 / NRRBR0000197,ALTERNATE,ALTERNATE,1,1,30/31,31,31,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0003391,B0003391,29 mm,34129,1
MATCH,2483,NARRN0000194,Rear Nut of N7016.1 - 65 x 95 x 66,NRRBR0000236,NRRBR0000236 / NRRBR0000197,NORMAL,NORMAL,0,0,30/31,30,30,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 105 MM,,PART,,I,B0003391,,28 mm,23091,1
MATCH,3092,NARRN0000195,Rear Nut of N7016.1 - 70 x 110 x 80,NRRBR0000118,NRRBR0000173 / NRRBR0000118,ALTERNATE,ALTERNATE,1,1,36/37,37,37,mm,mm,Round Bar EN19 120 MM,Round Bar EN9 120 MM,,PART,,I,B0001967,B0001967,35 mm,41657,1
MATCH,3092,NARRN0000195,Rear Nut of N7016.1 - 70 x 110 x 80,NRRBR0000173,NRRBR0000173 / NRRBR0000118,NORMAL,NORMAL,0,0,36/37,36,36,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0001967,,34 mm,23378,1
MATCH,3121,NARRN0000196,Rear Nut of N7016.1 - 75 x 115 x 80,NRRBR0000118,NRRBR0000118,NORMAL,NORMAL,0,0,37,37,37,mm,mm,Round Bar EN9 120 MM,Round Bar EN9 120 MM,,PART,,I,B0001998,B0001998,35 mm,23397,1
MATCH,407,NARRN0000197,Rear Nut of N7016.1 - 80 x 120 x 80,NRRBR0000107,NRRBR0000107,NORMAL,NORMAL,0,0,38,38,38,mm,mm,Round Bar EN9 130 MM,Round Bar EN9 130 MM,,PART,,I,B0000316,B0000316,36 mm,22306,1
MATCH,2519,NARRN0000198,Rear Nut of N7016.1 - 85 x 125 x 80,NRRBR0000198,NRRBR0000198,NORMAL,NORMAL,0,0,38,38,38,mm,mm,Round Bar 4140 130 MM,Round Bar 4140 130 MM,,PART,,I,B0001582,B0001582,36 mm,23107,1
MATCH,2489,NARRN0000199,Rear Nut of N7016.1 - 90 x 130 x 80,NRRBR0000002,NRRBR0000209 / NRRBR0000002,ALTERNATE,ALTERNATE,1,1,38,,36,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0000251,B0000251,34 mm,22191,1
MATCH,2489,NARRN0000199,Rear Nut of N7016.1 - 90 x 130 x 80,NRRBR0000209,NRRBR0000209 / NRRBR0000002,NORMAL,NORMAL,0,0,38,,38,mm,mm,Round Bar EN19 140 MM,Round Bar 4140 140 MM,,PART,,I,B0000251,,36 mm,33334,1
MATCH,6178,NARRN0000200,Rear Nut of N7016.1 - 95 x 135 x 80,NRRBR0000002,NRRBR0000002,NORMAL,NORMAL,0,0,37,37,37,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0007768,B0007768,35 mm,26052,1
MATCH,2848,NARRN0000201,Rear Nut of N7016.1 - 100 x 145 x 102,NRRBR0000004,NRRBR0000004 / NRRBR0000022,NORMAL,NORMAL,0,0,44,,44,mm,mm,Round Bar EN19 150 MM / Round Bar EN19 160 MM,Round Bar EN19 150 MM,,PART,,I,B0001780,,42 mm,33471,1
MATCH,2848,NARRN0000201,Rear Nut of N7016.1 - 100 x 145 x 102,NRRBR0000022,NRRBR0000004 / NRRBR0000022,ALTERNATE,ALTERNATE,1,1,44,,44,mm,mm,Round Bar EN19 150 MM / Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0001780,B0001780,42 mm,23256,1
MATCH,2941,NARRN0000202,Rear Nut of N7016.1 - 110 x 155 x 102,NRRBR0000022,NRRBR0000022 / NRRBR0000197,NORMAL,NORMAL,0,0,43/87,43,43,mm,mm,Round Bar EN19 160 MM / Round Bar EN19 100 MM,Round Bar EN19 160 MM,,PART,,I,B0001835,,41 mm,23308,1
MATCH,2941,NARRN0000202,Rear Nut of N7016.1 - 110 x 155 x 102,NRRBR0000197,NRRBR0000022 / NRRBR0000197,ALTERNATE,ALTERNATE,1,1,43/87,87,87,mm,mm,Round Bar EN19 160 MM / Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0001835,B0001835,85 mm,33500,1
MATCH,5125,NARRN0000203,Rear Nut of N7016.1 - 120 x 165 x 102,NRRBR0000236,NRRBR0000236,NORMAL,NORMAL,0,0,89,89,89,mm,mm,Round Bar EN19 105 MM,Round Bar EN19 105 MM,,PART,,I,B0003021,B0003021,87 mm,33969,1
MATCH,347,NARRN0000204,Rear Nut of N7016.1 - 130 x 180 x 116,NRRBR0000110,NRRBR0000110,NORMAL,NORMAL,0,0,60,60,60,mm,mm,Round Bar EN9 150 MM,Round Bar EN9 150 MM,,PART,,I,B0000279,B0000279,58 mm,22229,1
MATCH,10018,NARRN0000209,Rear Nut of N7016.1 - 180 x 235 x 149,NRRBR0000022,NRRBR0000022,NORMAL,NORMAL,0,0,93,93,93,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0005382,B0005382,91 mm,24973,1
MATCH,11973,NARRN0000210,Rear Nut of N7016.1 - 190 x 250 x 149,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,85/84,84,84,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0006385,B0006385,82 mm,25396,1
MATCH,3129,NARRN0000211,Rear Nut of N7016.1sp - 200 X 260 X 134,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,82,82,82,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0002003,B0002003,80 mm,23404,1
MATCH,12703,NARRN0000212,Rear Nut of N7016.1 - 220 x 285 x 150,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,104,104,104,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0006635,B0006635,102 mm,25522,1
MATCH,6612,NARRN0000213,Rear Nut of N7016.1 - 240 x 305 x 150,NRFRG0000393,NRFRG0000393,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring proof machined size EN19 306X236X60,Forged ring proof machined size EN19 306X236X60,,PART,,I,,,,24183,1
MATCH,6614,NARRN0000213,Rear Nut of N7016.1 - 240 x 305 x 150,NRRBR0000172,NRRBR0000172,NORMAL,NORMAL,0,0,92,92,92,mm,mm,Round Bar EN19 200 MM,Round Bar EN19 200 MM,,PART,CUTTING SIZE - 101mm,I,B0003772,B0003772,90 mm,34353,1
MATCH,11642,NARRN0000214,Rear Nut of N7016.1 - 260 x 325 x 150,NRRBR0000227,NRRBR0000227,NORMAL,NORMAL,0,0,93/92,92,92,mm,mm,Round Bar EN19 210 mm,Round Bar EN19 210 mm,,PART,CUTTING SIZE - 16mm,I,B0006152,B0006152,90 mm,25337,1
MATCH,5581,NARRN0000215,Rear Nut of N7016.1 - 280 x 355 x 177,NRFRG0000109,NRFRG0000109,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 354X276X70,Forged ring EN19 354X276X70,,PART,,I,B0003281,B0003281,,24007,1
MATCH,3935,NARRN0000216,Rear Nut of N7016.1 - 300 x 375 x 177,NRRBR0000027,NRRBR0000027,NORMAL,NORMAL,0,0,84,84,84,mm,mm,Round Bar EN19 220 MM,Round Bar EN19 220 MM,,PART,,I,B0002503,B0002503,82 mm,25198,1
MATCH,18178,NARRN0000217,Rear Nut of N7016.1 - 320 x 405 x 177,NRFRG0000421,NRFRG0000421,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 401X316X71,Forged ring EN19 401X316X71,,PART,,I,,,,35700,1
MATCH,15214,NARRN0000218,Rear Nut of N7016.1 - 340 x 425 x 177,NRFRG0000362,NRFRG0000362,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 425x336x71,Forged ring EN19 425x336x71,,PART,,I,B0007708,B0007708,,26032,1
MATCH,16957,NARRN0000219,Rear Nut of N7016.1 - 360 x 455 x 203,NRFRG0000456,NRFRG0000456,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 453x356x83,Forged ring EN19 453x356x83,,PART,,I,,,,26259,1
MATCH,10010,NARRN0000225,Rear Nut of N7016.2 ID 110 x OD 155,NRRBR0000022,NRRBR0000022,NORMAL,NORMAL,0,0,32,32,32,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0005434,B0005434,30 mm,34788,1
MATCH,13315,NARRN0000242,Rear Nut of N7016.2 ID 360 x OD 455,NRFRG0000190,NRFRG0000190,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 454x356x62,Forged ring EN19 454x356x62,,PART,,I,B0006902,B0006902,,35220,1
MATCH,6185,NARRN0000244,Rear Nut of N7040 - 45 x 75 x 64,NRRBR0000007,NRRBR0000007,NORMAL,NORMAL,0,0,33,33,33,mm,mm,Round Bar EN19 80 MM,Round Bar EN19 80 MM,,PART,,I,B0004154,B0004154,31 mm,24380,1
MATCH,6190,NARRN0000246,Rear Nut of N7040 - 50 x 80 x 64,NRRBR0000005,NRRBR0000005,NORMAL,NORMAL,0,0,33,33,33,mm,mm,Round Bar EN19 90 MM,Round Bar EN19 90 MM,,PART,,I,B0004159,B0004159,31 mm,24394,1
MATCH,6195,NARRN0000248,Rear Nut of N7040 - 60 x 90 x 64,NRRBR0000187,NRRBR0000187,NORMAL,NORMAL,0,0,33,33,33,mm,mm,Round Bar 4140 95 MM,Round Bar 4140 95 MM,,PART,,I,B0004361,B0004361,31 mm,24501,1
MATCH,23850,NARRN0000250,Rear Nut of N7040 - 70 x 110 x 78,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,37,37,37,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0011204,B0011204,35 mm,41688,1
MATCH,12824,NARRN0000254,Rear Nut of N7040 - 90 x 130 x 78,NRRBR0000002,NRRBR0000002,NORMAL,NORMAL,0,0,37,37,37,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0014446,B0014446,35 mm,41765,1
MATCH,7326,NARRN0000256,Rear Nut of N7040 - 100 x 145 x 100,NRRBR0000004,NRRBR0000004,NORMAL,NORMAL,0,0,44,44,44,mm,mm,Round Bar EN19 150 MM,Round Bar EN19 150 MM,,PART,,I,B0004164,B0004164,42 mm,24406,1
MATCH,13548,NARRN0000258,Rear Nut of N7040 - 120 x 165 x 100,NRRBR0000014,NRRBR0000014,NORMAL,NORMAL,0,0,44,44,44,mm,mm,Round Bar EN19 170 MM,Round Bar EN19 170 MM,,PART,,I,B0006965,B0006965,42 mm,25650,1
MATCH,7828,NARRN0000261,Rear Nut of N7040 ID 150 x OD 200,NRRBR0000209,NRRBR0000209,NORMAL,NORMAL,0,0,73,73,73,mm,mm,Round Bar 4140 140 MM,Round Bar 4140 140 MM,,PART,,I,B0004355,B0004355,71 mm,34545,1
MATCH,10102,NARRN0000266,Rear Nut of N7040 - 200 x 260 x 146,NRRBR0000022,NRRBR0000022,NORMAL,NORMAL,0,0,110,110,110,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0005419,B0005419,108 mm,25004,1
MATCH,10107,NARRN0000267,Rear Nut of N7040 - 220 x 285 x 146,NRRBR0000004,NRRBR0000004,NORMAL,NORMAL,0,0,123,123,123,mm,mm,Round Bar EN19 150 MM,Round Bar EN19 150 MM,,PART,,I,B0005424,B0005424,121 mm,34780,1
MATCH,3778,NARRN0000268,Rear Nut of N7040 ID 240 x OD 305,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,107,107,107,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0002324,B0002324,105 mm,41660,1
MATCH,5806,NARRN0000271,Rear Nut of N7040 ID 300 x OD 375,NRFRG0000113,NRFRG0000113,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 376X298X69,Forged ring EN19 376X298X69,,PART,,I,B0003351,B0003351,,34103,1
MATCH,31401,NARRN0000325,Rear Nut of N7450 - 25 x 50 x 45,NRRBR0000012,NRRBR0000012,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 60 MM,Round Bar EN19 60 MM,,PART,,I,B0014194,B0014194,26 mm,28200,1
MATCH,3899,NARRN0000328,Rear Nut of N7450 - 35 x 60 x 45,NRRBR0000203,NRRBR0000203,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 65 MM,Round Bar EN19 65 MM,,PART,,I,B0002467,B0002467,26 mm,23596,1
MATCH,13614,NARRN0000329,Rear Nut of N7450 - 38 x 65 x 45,NRRBR0000010,NRRBR0000010,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 70 MM,Round Bar EN19 70 MM,,PART,,I,B0007006,B0007006,26 mm,25677,1
MATCH,2871,NARRN0000330,Rear Nut of N7450 - 40 x 65 x 45,NRRBR0000105,NRRBR0000105,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN9 70 MM,Round Bar EN9 70 MM,Round Bar EN9 70 MM,PART,CUTTING SIZE - 33 MM,I,B0001802,B0001802,26 mm,23276,1
MATCH,10390,NARRN0000332,Rear Nut of N7450 - 45 x 75 x 64,NRRBR0000007,NRRBR0000007,NORMAL,NORMAL,0,0,38,38,38,mm,mm,Round Bar EN19 80 MM,Round Bar EN19 80 MM,,PART,,I,B0005586,B0005586,36 mm,25102,1
MATCH,22613,NARRN0000334,Rear Nut of N7450 - 50 x 80 x 64,NRRBR0000005,NRRBR0000005,NORMAL,NORMAL,0,0,38,38,38,mm,mm,Round Bar EN19 90 MM,Round Bar EN19 90 MM,,PART,,I,B0010621,B0010621,36 mm,41674,1
MATCH,10547,NARRN0000336,Rear Nut of N7450 - 60 x 90 x 64,NRRBR0000008,NRRBR0000008,NORMAL,NORMAL,0,0,38,38,38,mm,mm,Round Bar EN19 95 MM,Round Bar EN19 95 MM,,PART,CUTTING SIZE - 47mm,I,B0005632,B0005632,36 mm,25115,1
MATCH,20132,NARRN0000339,Rear Nut of N7450 ID 75 x OD 115,NRRBR0000009,NRRBR0000009,NORMAL,NORMAL,0,0,44,44,44,mm,mm,Round Bar EN19 125 MM,Round Bar EN19 125 MM,,PART,,I,B0009632,B0009632,42 mm,41664,1
MATCH,17936,NARRN0000340,Rear Nut of N7450 ID 80 x OD 120,NRRBR0000199,NRRBR0000199,NORMAL,NORMAL,0,0,44,44,44,mm,mm,Round Bar EN19 130 MM,Round Bar EN19 130 MM,,PART,,I,B0008727,B0008727,42 mm,35694,1
MATCH,2236,NARRN0000344,Rear Nut of N7450 - 100 x 145 x 100,NRRBR0000006,NRRBR0000006,NORMAL,NORMAL,0,0,53,53,53,mm,mm,Round Bar EN19 110 MM,Round Bar EN19 110 MM,,PART,,I,B0001407,B0001407,51 mm,23033,1
MATCH,19762,NARRN0000345,Rear Nut of N7450 - 110 x 155 x 100,NRRBR0000022,NRRBR0000022,NORMAL,NORMAL,0,0,53/54,53,53,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0014618,B0014618,51 mm,26714,1
MATCH,15614,NARRN0000346,Rear Nut of N7450 - 120 x 165 x 100,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,90,90,90,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0007815,B0007815,88 mm,26108,1
MATCH,28737,NARRN0000347,Rear Nut of N7450 - 130 x 180 x 116,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,113,113,113,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0013156,B0013156,111 mm,27944,1
MATCH,8927,NARRN0000348,Rear Nut of N7450 - 140 x 190 x 116,NRRBR0000199,NRRBR0000199,NORMAL,NORMAL,0,0,102,102,102,mm,mm,Round Bar EN19 130 MM,Round Bar EN19 130 MM,,PART,,I,B0004877,B0004877,100 mm,24722,1
MATCH,29788,NARRN0000349,Rear Nut of N7450 - 150 x 200 x 116,NRRBR0000002,NRRBR0000002,NORMAL,NORMAL,0,0,96,96,96,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0013583,B0013583,94 mm,41748,1
MATCH,3421,NARRN0000353,Rear Nut of N7450 - 190 x 250 x 146,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,96,96,96,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0002204,B0002204,94 mm,28630,1
MATCH,29473,NARRN0000354,Rear Nut of N7450 - 200 x 260 x 146,NRRBR0000014,NRRBR0000140 / NRRBR0000014,ALTERNATE,ALTERNATE,1,1,104/115,115,115,mm,mm,Round Bar EN19 180 MM / Round Bar EN19 170 MM,Round Bar EN19 170 MM,,PART,,I,B0013454,,113 mm,41743,1
MATCH,29473,NARRN0000354,Rear Nut of N7450 - 200 x 260 x 146,NRRBR0000140,NRRBR0000140 / NRRBR0000014,NORMAL,NORMAL,0,0,104/115,104,104,mm,mm,Round Bar EN19 180 MM / Round Bar EN19 170 MM,Round Bar EN19 180 MM,,PART,,I,B0013454,,102 mm,28016,1
MATCH,33252,NARRN0000355,Rear Nut of N7450 - 220 x 285 x 146,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,119/120,119,119,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0014958,B0014958,117 mm,28451,1
MATCH,22632,NARRN0000356,Rear Nut of N7450 - 240 x 305 x 146,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,132,132,132,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0010618,B0010618,130 mm,41673,1
MATCH,33275,NARRN0000357,Rear Nut of N7450 - 260 x 325 x 146,NRRBR0000172,NRRBR0000172,NORMAL,NORMAL,0,0,119,119,119,mm,mm,Round Bar EN19 200 MM,Round Bar EN19 200 MM,,PART,CUTTING SIZE - 101mm,I,B0014961,B0014961,117 mm,41784,1
MATCH,33256,NARRN0000359,Rear Nut of N7450 - 300 x 375 x 177,NRRBR0000141,NRRBR0000141,NORMAL,NORMAL,0,0,137,137,137,mm,mm,Round Bar EN19 230 MM,Round Bar EN19 230 MM,,PART,,I,B0014955,B0014955,135 mm,41783,1
MATCH,34244,NARRN0000360,Rear Nut of N7450 - 320 x 405 x 177,NRFRG0000866,NRFRG0000866,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring proof machined size EN19 402 x 317 x 84,Forged ring proof machined size EN19 402 x 317 x 84,,PART,,I,B0015373,B0015373,,41797,1
MATCH,15923,NARRN0000364,Rear Nut of N500 ID 18 x OD 50,NRRBR0000012,NRRBR0000012,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 60 MM,Round Bar EN19 60 MM,,PART,,I,B0007940,B0007940,26 mm,35512,1
MATCH,6090,NARRN0000365,Rear Nut of N500 ID 12 /19 x OD 50,NRRBR0000011,NRRBR0000011,NORMAL,NORMAL,0,0,30,30,30,mm,mm,Round Bar EN19 56 MM,Round Bar EN19 56 MM,,PART,,I,B0002297,B0002297,28 mm,34185,1
MATCH,3636,NARRN0000366,Rear Nut of N500 ID 20 x OD 50,NRRBR0000012,NRRBR0000012,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 60 MM,Round Bar EN19 60 MM,,PART,,I,B0002317,B0002317,26 mm,33720,1
MATCH,8793,NARRN0000367,Rear Nut of N500 ID 22 x OD 55,NRRBR0000203,NRRBR0000203,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 65 MM,Round Bar EN19 65 MM,,PART,,I,B0004805,B0004805,26 mm,34617,1
MATCH,8777,NARRN0000370,Rear Nut of N500 - 28 x 60 x 60,NRRBR0000203,NRRBR0000203,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 65 MM,Round Bar EN19 65 MM,,PART,,I,B0004790,B0004790,26 mm,24668,1
MATCH,6521,NARRN0000371,Rear Nut of N500 ID 30 x OD 60,NRRBR0000203,NRRBR0000203,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 65 MM,Round Bar EN19 65 MM,,PART,,I,B0003738,B0003738,26 mm,34195,1
MATCH,240,NARRN0000372,Rear Nut of N500 - 32 x 75 x 60,NRRBR0000007,NRRBR0000007,NORMAL,NORMAL,0,0,31,31,31,mm,mm,Round Bar EN19 80 MM,Round Bar EN19 80 MM,,PART,,I,B0000180,B0000180,29 mm,22087,1
MATCH,7884,NARRN0000375,Rear Nut of N500 - 40 x 75 x 75,NRRBR0000007,NRRBR0000007,NORMAL,NORMAL,0,0,31,31,31,mm,mm,Round Bar EN19 80 MM,Round Bar EN19 80 MM,,PART,,I,B0004412,B0004412,29 mm,24511,1
MATCH,26740,NARRN0000378,Rear Nut of N500 - 48/50 x 90 x 85,NRRBR0000197,NRRBR0000197,NORMAL,NORMAL,0,0,37,37,37,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0012409,B0012409,35 mm,41715,1
MATCH,2617,NARRN0000379,Rear Nut of N500 - 50 x 90 x 85,NRRBR0000103,NRRBR0000103,NORMAL,NORMAL,0,0,37,37,37,mm,mm,Round Bar EN9 100 MM,Round Bar EN9 100 MM,,PART,,I,B0001639,B0001639,35 mm,23146,1
MATCH,3687,NARRN0000381,Rear Nut of N500 - 60 x 100 x 85,NRRBR0000103,NRRBR0000173 / NRRBR0000103,ALTERNATE,ALTERNATE,1,1,37/137,137,137,mm,mm,Round Bar EN19 120 MM,Round Bar EN9 100 MM,,PART,,I,B0002371,B0002371,135 mm,23565,1
MATCH,3687,NARRN0000381,Rear Nut of N500 - 60 x 100 x 85,NRRBR0000173,NRRBR0000173 / NRRBR0000103,NORMAL,NORMAL,0,0,37/137,37,37,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0002371,,35 mm,33752,1
MATCH,29433,NARRN0000383,Rear Nut of N500 - 70 x 115 x 100,NRRBR0000188,NRRBR0000188,NORMAL,NORMAL,0,0,39,39,39,mm,mm,Round Bar 4140 125 MM,Round Bar 4140 125 MM,,PART,CUTTING SIZE - 56mm,I,B0013444,B0013444,37 mm,41742,1
MATCH,5762,NARRN0000385,Rear Nut of N500 ID 80 x OD 125,NRRBR0000198,NRRBR0000198,NORMAL,NORMAL,0,0,39,39,39,mm,mm,Round Bar 4140 130 MM,Round Bar 4140 130 MM,,PART,,I,B0003301,B0003301,37 mm,34082,1
MATCH,26549,NARRN0000386,Rear Nut of N4091 - 125 x 215 x 65,NRRBR0000004,NRRBR0000004,NORMAL,NORMAL,0,0,78,78,78,mm,mm,Round Bar EN19 150 MM,Round Bar EN19 150 MM,,PART,,I,B0012360,B0012360,76 mm,41713,1
MATCH,7229,NARRN0000389,Rear Nut of N4091 - 165 x 290 x 88,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,114,114,114,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0004095,B0004095,112 mm,29144,1
MATCH,7153,NARRN0000390,Rear Nut of N4091 - 175 x 300 x 114,NRRBR0000172,NRRBR0000172,NORMAL,NORMAL,0,0,96,96,96,mm,mm,Round Bar EN19 200 MM,Round Bar EN19 200 MM,,PART,CUTTING SIZE - 101mm,I,B0004068,B0004068,94 mm,29136,1
MATCH,7814,NARRN0000391,Rear Nut of N4091 - 185 x 330 x 112,NRRBR0000141,NRRBR0000141 / NRRBR0000227,NORMAL,NORMAL,0,0,119/137,119,119,mm,mm,Round Bar EN19 230 MM / Round Bar EN19 210 mm,Round Bar EN19 230 MM,,PART,,I,B0004379,,117 mm,29163,1
MATCH,7814,NARRN0000391,Rear Nut of N4091 - 185 x 330 x 112,NRRBR0000227,NRRBR0000141 / NRRBR0000227,ALTERNATE,ALTERNATE,1,1,119/137,137,137,mm,mm,Round Bar EN19 230 MM / Round Bar EN19 210 mm,Round Bar EN19 210 mm,,PART,CUTTING SIZE - 16mm,I,B0004379,B0004379,135 mm,36284,1
MATCH,13747,NARRN0000393,Rear Nut of N4091 - 200 x 350 x 112,NRRBR0000141,NRRBR0000141,NORMAL,NORMAL,0,0,132,132,132,mm,mm,Round Bar EN19 230 MM,Round Bar EN19 230 MM,,PART,,I,B0007051,B0007051,130 mm,36582,1
MATCH,27986,NARRN0000394,Rear Nut of N4091 - 220 x 370 x 134,NRRBR0000199,NRRBR0000199,NORMAL,NORMAL,0,0,164,164,164,mm,mm,Round Bar EN19 130 MM,Round Bar EN19 130 MM,,PART,,I,B0012939,B0012939,162 mm,41734,1
MATCH,4727,NARRN0000396,Rear Nut of N4091 - 260 x 430 x 160,NRRBR0000141,NRRBR0000141,NORMAL,NORMAL,0,0,247,247,247,mm,mm,Round Bar EN19 230 MM,Round Bar EN19 230 MM,,PART,,I,,,245 mm,29089,1
MATCH,15731,NARRN0000397,Rear Nut of N4091 - 280 x 460 x 172,NRRBR0000355,NRRBR0000355,NORMAL,NORMAL,0,0,1,1,1,mm,mm,Round Bar EN19 480 MM,Round Bar EN19 480 MM,,PART,,I,B0007781,B0007781,,36662,1
MATCH,30142,NARRN0000398,Rear Nut of N4091 - 300 x 485 x 176,NRFRG0000673,NRFRG0000673,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 489X301X85,Forged ring EN19 489X301X85,,PART,,I,B0013864,B0013864,,41754,1
MATCH,19535,NARRN0000399,Rear Nut of N4091 ID 320 x OD 520,NRFRG0000476,NRFRG0000476,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 524X321X87,Forged ring EN19 524X321X87,,PART,,I,B0009464,B0009464,,36778,1
MATCH,9560,NARRN0000404,Rear Nut of N4071 - 55 x 100 x 30.5,NRRBR0000006,NRRBR0000006,NORMAL,NORMAL,0,0,22,22,22,mm,mm,Round Bar EN19 110 MM,Round Bar EN19 110 MM,,PART,,I,B0005163,B0005163,20 mm,29269,1
